# Time-averaged data for fix 4
# TimeStep c_msdData1[1] c_msdData1[2] c_msdData1[3] c_msdData1[4]
29496000 28.0239 164.127 60.9882 253.139
29504000 26.2662 162.286 57.2404 245.792
29512000 28.2169 171.63 55.9882 255.835
29520000 27.8594 160.822 57.028 245.71
29528000 29.4229 160.946 56.6789 247.048
29536000 30.6133 164.31 53.7982 248.722
29544000 29.8302 165.56 57.36 252.75
29552000 29.095 165.565 57.2896 251.949
29560000 25.2849 163.385 58.3074 246.977
29568000 29.5363 165.904 57.6806 253.121
29576000 29.6319 160.132 56.4986 246.263
29584000 32.6325 158.115 54.7278 245.476
29592000 29.3585 170.929 55.1898 255.477
29600000 25.8051 171.613 57.9115 255.329
29608000 27.1818 168.059 54.8236 250.065
29616000 28.6454 169.855 57.0835 255.584
29624000 27.761 164.958 54.7714 247.491
29632000 25.2882 164.715 57.6664 247.669
29640000 26.3369 165.563 59.5747 251.475
29648000 27.0547 165.614 57.179 249.848
29656000 25.9052 165.94 53.0827 244.928
29664000 30.7612 164.222 55.5497 250.533
29672000 27.3069 170.503 55.6517 253.462
29680000 26.589 169.634 58.9689 255.192
29688000 53.3409 157.2 30.1849 240.725
29696000 47.0636 154.477 29.1115 230.652
29704000 52.0938 162.246 27.0464 241.386
29712000 45.4443 150.275 29.7648 225.484
29720000 47.9827 152.068 29.3618 229.413
29728000 47.2765 153.415 26.6441 227.336
29736000 48.5622 153.753 27.2748 229.59
29744000 51.5402 153.32 29.6687 234.529
29752000 48.2689 155.395 28.8332 232.497
29760000 49.823 152.339 30.1491 232.311
29768000 50.3715 158.603 28.7915 237.766
29776000 50.743 157.396 31.0646 239.203
29784000 48.4496 153.038 30.4335 231.921
29792000 50.1408 158.597 28.846 237.584
29800000 46.4504 154.757 30.6961 231.903
29808000 49.1277 156.167 24.4944 229.789
29816000 50.5296 155.593 30.2786 236.401
29824000 26.6286 200.286 35.1133 262.028
29832000 27.5501 209.55 33.1538 270.254
29840000 25.9628 208.285 35.8369 270.085
29848000 27.5491 210.085 33.9086 271.542
29856000 24.9294 208.318 36.8841 270.131
29864000 26.582 205.52 35.8599 267.962
29872000 25.8586 202.977 36.0334 264.869
29880000 26.1752 211.66 36.7356 274.571
29888000 23.7304 203.875 34.6854 262.291
29896000 26.0302 210.187 35.9526 272.17
29904000 27.6208 206.976 34.3714 268.969
29912000 24.6233 206.765 35.8224 267.211
29920000 26.4224 209.7 34.7852 270.907
29928000 27.0415 202.397 34.2043 263.643
29936000 24.2905 207.603 33.3306 265.224
29944000 25.2527 212.303 35.952 273.508
29952000 27.4446 210.792 35.6824 273.919
29960000 23.6571 201.747 33.2672 258.671
29968000 25.094 206.726 33.6376 265.457
29976000 27.3379 212.254 34.2387 273.831
29984000 27.6764 208.096 33.3664 269.139
29992000 27.1346 210.651 35.2429 273.029
30000000 27.2945 210.129 31.9167 269.34
